 572342978255048705 racism
13457 559466165169573888 none
13458 559466749192855552 none
13459 559467362353967106 none
13460 559468757845016577 none
13461 559469480133541889 none
13462 559469893821927425 none
13463 559470137821368320 none
13464 559470500418965504 none
13465 559473952574410753 none
13466 559474169696751616 none
13467 559495375875104769 none
13468 559522585780563968 none
13469 559523492081573888 none
13470 559524471707410432 none
13471 559526350902407168 none
13472 559527786302279682 none
13473 559529045457510400 none
13474 559530015377719296 none
13475 559531069372768256 none
13476 559532337516392449 none
13477 559533366374977536 none
13478 559534797739917314 none
13479 559535197964599297 none
13480 559535956571586562 none
13481 559536578372984832 none
13482 559537445725691905 none
13483 559538661432098816 none
13484 559539071953797123 none
13485 559539246617227264 none
13486 559555392280080384 none
13487 559556908973961218 none
13488 559557454002790400 none
13489 559558092279398400 none
13490 559558987968819200 none
13491 559578058886111235 none
13492 559578730968780801 none
13493 559579163179237376 none
13494 559579903410978816 none
13495 559584199892430848 none
13496 559584657566466048 none
13497 559586159450288128 none
13498 559586590893174785 none
13499 559587642237407232 none
13500 559589670842290177 none
13501 559592020411711488 none
13502 559721467215351809 none
13503 559727725435691008 none
13504 559727939798175744 none
13505 559733256472776704 none
13506 559737510356856835 none
13507 559738673038888962 none
13508 559742505843838976 none
13509 559742735364538368 none
13510 559750862684164096 none
13511 559752956044513280 none
13512 559787362100600834 none
13513 559788214240559104 none
13514 559790896128851969 none
13515 559793054597410816 none
13516 559794666359357440 none
13517 559795221404196864 none
13518 559813156973711362 none
13519 559813416848609280 none
13520 559830540346724352 none
13521 559861333269544961 none
13522 559868191112196096 none
13523 559868785675730946 none
13524 559871191276482560 none
13525 559874309649215488 none
13526 559884526092947456 none
13527 559932833267851264 none
13528 559933360823218176 none
13529 559937982480654337 none
13530 559938465614155778 none
13531 559944085666930688 none
13532 559945174625689601 none
13533 559946157216915456 none
13534 559946694024908801 none
13535 560070461711601664 none
13536 560071742551388160 none
13537 560072137365401600 none
13538 560072616828866560 none
13539 560073006110621696 none
13540 560133543095857152 none
13541 560134084488216576 none
13542 560135344461336577 none
13543 560143963147862018 none
13544 560200034705092608 none
13545 560200988703719424 none
13546 560201236360605697 none
13547 560202522208378880 none
13548 560202733689397248 none
13549 560203125382868994 none
13550 560203733254946816 none
13551 560206416376373249 none
13552 560228277550215168 none
13553 560285513949937664 none
13554 560286459157299202 none
13555 560286926297899008 none
13556 560289292795117568 none
13557 560289565391331329 none
13558 560289983882203136 none
13559 560291322578227200 none
13560 560291471073357825 none
13561 560292024180420609 none
13562 560296235941117952 none
13563 560300517243375617 none
13564 560300807954776065 none
13565 560301520520896515 none
13566 560301630617174018 none
13567 560301996855418880 none
13568 560302212316794881 none
13569 560302720091824128 none
13570 560303327263473665 none
13571 560303488907747328 none
13572 560303828298256384 none
13573 560304074432593920 none
13574 560304255806894080 none
13575 560305325522165760 none
13576 560306595523870720 none
13577 560310044797837312 none
13578 560310327867236353 none
13579 560310632830861313 none
13580 560310947068116992 none
13581 560313104655867904 none
13582 560315506968637441 none
13583 560315650199937025 none
13584 560315871495606272 none
13585 560316495331209216 none
13586 560316787741323264 none
13587 560316939357020161 none
13588 560317107556990979 none
13589 560317445374611457 none
13590 560317688048676864 none
13591 560317884267003904 none
13592 560318290287808512 none
13593 560319251769090048 none
13594 560319832495644672 none
13595 560439844900323331 none
13596 560440014111137792 none
13597 560440500025434114 none
13598 560440750492499968 none
13599 560466026517630976 none
13600 560466331732959233 none
13601 560467082454650880 none
13602 560467418619723777 none
13603 560468189046255617 none
13604 560469780906266627 none
13605 560470646799339521 none
13606 560471469595951104 none
13607 560471734562742272 none
13608 560589398459170816 none
13609 560589778085613568 none
13610 560590625670561792 none
13611 560591302731907072 none
13612 560591723600965632 none
13613 560595118072164353 none
13614 560598398936444928 none
13615 560598731796389889 none
13616 560599228309721091 none
13617 560604594309328896 none
13618 560605526103302144 none
13619 560613392927301632 none
13620 560618637178843136 none
13621 560633132773175296 none
13622 560634023551049728 none
13623 560634141939494912 none
13624 560634724712865793 none
13625 560635087524356098 none
13626 560635848647917568 none
13627 560636159009636353 none
13628 560636374844317696 none
13629 560636817372758016 none
13630 560637314393579521 none
13631 560642414474321920 none
13632 560658876970725377 none
13633 560660390653075458 none
13634 560660556470706177 none
13635 560664894018555904 none
13636 560667225044963328 none
13637 560927417871917057 none
13638 560928563004977155 none
13639 560928792240484355 none
13640 560929278251241472 none
13641 560934139403436032 none
13642 560934797682671617 none
13643 560935520680022017 none
13644 560935926474735619 none
13645 560940681909125120 none
13646 560953481456934912 none
13647 560957356754739200 none
13648 560957656496480256 none
13649 560958171242455041 none
13650 560958354852290560 none
13651 560959531438469123 none
13652 560959857293934592 none
13653 560979374112260096 none
13654 560981799271407616 none
13655 560983968074706945 none
13656 560984473207324673 none
13657 560994187839942656 none
13658 561012978485428225 none
13659 561013508343484416 none
13660 561014254711496704 none
13661 561014826923597824 none
13662 561015727310655490 none
13663 561018048253947904 none
13664 561018812200284160 none
13665 561019461843423232 none
13666 561020174917062656 none
13667 561021310084456448 none
13668 561022880201183232 none
13669 561027251773243393 none
13670 561167581445640193 none
13671 561174274883325952 none
13672 561184804004040704 none
13673 561185952622985216 none
13674 561188699632050177 none
13675 561189799617646592 none
13676 561192344612270082 none
13677 561206415398682624 none
13678 561291405117497344 none
13679 561292017544601600 none
13680 561294183437053952 none
13681 561295680744861697 none
13682 561311037098848256 none
13683 561311344478404608 none
13684 561311814357909504 none
13685 561312593889853440 none
13686 561330947845414912 none
13687 561378627984424960 none
13688 561379356610527232 none
13689 561384164197294080 none
13690 561385475500670976 none
13691 561386388902252544 none
13692 561395892117188608 none
13693 561405880256581636 none
13694 561406772942880768 none
13695 561408348503810048 none
13696 561408675890200576 none
13697 561409127272828928 none
13698 561409719785365505 none
13699 561410121524191232 none
13700 561410740913860608 none
13701 561411097320648704 none
13702 561411516126482432 none
13703 561551775119859712 none
13704 561554183757651969 none
13705 561554669533548544 none
13706 561558370365083649 none
13707 561558925443493888 none
13708 561569595199598592 none
13709 561572436312068096 none
13710 561572793327030272 none
13711 561572976014131200 none
13712 561574459577212928 none
13713 561610751547158528 none
13714 561611047325278208 none
13715 561611135820910592 none
13716 561659850581495808 none
13717 561660263791751168 none
13718 561662087911710724 none
13719 561662348721549312 none
13720 561665203801051136 none
13721 561666515997437952 none
13722 561668700617457664 none
13723 561700506737713152 none
13724 561700975660904448 none
13725 561702259608649728 none
13726 561702771166965761 none
13727 561702929216712704 none
13728 561704229241225216 none
13729 561704939001352193 none
13730 561708778542747648 none
13731 561709407986135040 none
13732 561711556988116993 none
13733 561712874377060352 none
13734 561713582669197313 none
13735 561713708934520832 none
13736 561714413061672961 none
13737 561716624554598403 none
13738 561716792087691264 none
13739 561717099614470144 none
13740 561717504515387392 none
13741 561717858229432323 none
13742 561743392019730432 none
13743 561744028312416256 none
13744 561744751448182784 none
13745 561746291513122816 none
13746 561746537311502336 none
13747 561751854824972288 none
13748 561753383078330369 none
13749 561753589626851328 none
13750 561754057820221441 none
13751 561755226558828544 none
13752 561755548152913920 none
13753 561755873995804672 none
13754 561757107276349440 none
13755 561757549188247552 none
13756 561758233249857536 none
13757 561765917626220544 none
13758 561766145913806848 none
13759 561767624166866944 none
13760 561769909374681089 none
13761 561770521327837184 none
13762 561770875977232384 none
13763 561772175758086144 none
13764 561772514041659392 none
13765 561772911149973505 none
13766 561773040393281536 none
13767 561773531672113153 none
13768 561773752510599168 none
13769 561773947692523520 none
13770 561774360844046336 none
13771 561774608681275392 none
13772 561775220315676674 none
13773 561775620590690305 none
13774 561915949440176129 none
13775 561916734496464897 none
13776 561918015608868864 none
13777 561918436771520512 none
13778 561918687343423489 none
13779 561920188455464960 none
13780 561935540249821186 none
13781 561938586518298624 none
13782 561939420949925888 none
13783 561951932537774080 none
13784 561952374646771712 none
13785 561953345527484416 none
13786 561954004456833024 none
13787 561975325538926592 none
13788 561976039497535489 none
13789 561976439516704768 none
13790 561976949221113856 none
13791 561977133787262976 none
13792 561977420245655553 none
13793 561977771858354177 none
13794 561978406532055040 none
13795 561983875929231361 none
13796 561985841069711360 none
13797 562015200895696896 none
13798 562015379791159296 none
13799 562016953129132033 none
13800 562019945295659010 none
13801 562044728519061504 none
13802 562054400542134272 none
13803 562055744640385024 none
13804 562056391754407936 none
13805 562057311498166272 none
13806 562248081970696193 none
13807 562249058094284800 none
13808 562249520327577600 none
13809 562250421545078785 none
13810 562251057917464577 none
13811 562252192866787328 none
13812 562257311998033921 none
13813 562269395624263680 none
13814 562270705819979777 none
13815 562270924771049472 none
13816 562271137199968256 none
13817 562271520144121858 none
13818 562271711052058626 none
13819 562272182223384576 none
13820 562274518404567041 none
13821 562333776831713280 none
13822 562334936288354304 none
13823 562349283723071488 none
13824 562357782603513856 none
13825 562359422215671808 none
13826 562360546628886528 none
13827 562361502003261440 none
13828 562393877504487424 none
13829 562393987168743425 none
13830 562396366857457664 none
13831 562396947353321473 none
13832 562403419109871616 none
13833 562419362695356416 none
13834 562419480534327299 none
13835 562422562643124224 none
13836 562478699686006787 none
13837 562662414139662336 none
13838 562662618838495232 none
13839 562663087581302784 none
13840 562664059556724736 none
13841 562664495705636865 none
13842 562665530989875200 none
13843 562666071363047424 none
13844 562707008781316097 none
13845 562707090981265410 none
13846 562707669090582528 none
13847 562707956148736000 none
13848 562708166908321793 none
13849 562709012886851585 none
13850 562709769933578241 none
13851 562715964597620736 none
13852 562719047373295617 none
13853 562719054935650304 none
13854 562990426068881409 none
13855 562990505844572160 none
13856 563156659791360000 none
13857 563157262324092929 none
13858 563159112888758272 none
13859 563166640259346433 none
13860 563168124690653185 none
13861 563169256863318016 none
13862 563174799196053505 none
13863 563364583025303555 none
13864 563364925540544512 none
13865 563365677184987137 none
13866 563370364802060291 none
13867 563371476049346563 none
13868 563372242839425025 none
13869 563372492996112384 none
13870 563372794004504576 none
13871 563376727749971968 none
13872 563380933315678209 none
13873 563398113285513218 none
13874 563452814706216961 none
13875 563454472597155841 none
13876 563459681943699457 none
13877 563460016863059968 none
13878 563469135036698624 none
13879 563481959985192962 none
13880 563481959989387264 none
13881 563481960245260291 none
13882 563481995397701632 none
13883 563482004495155200 none
13884 563483244100743168 none
13885 563491846622441472 none
13886 563493120554188800 none
13887 563493638278103041 none
13888 563510200607313920 none
13889 563510686332891138 none
13890 563511277499064321 none
13891 563513893482274816 none
13892 563514187586883586 none
13893 563515858366889984 none
13894 563517798257684481 none
13895 563518372210409472 none
13896 563518413083918336 none
13897 563518651672698881 none
13898 563536710806405120 none
13899 563540873615380480 none
13900 563542664633536513 none
13901 563546810107441152 none
13902 563575521011707904 none
13903 563714454664118275 none
13904 563715008702320640 none
13905 563733313802608640 none
13906 563733778107887616 none
13907 563734016767954944 none
13908 563734367315308545 none
13909 563753616842821632 none
13910 563757648181342208 none
13911 563758118387994624 none
13912 563791322939547648 none
13913 563878575892226048 none
13914 564088479601004545 none
13915 564117216228945921 none
13916 564118459563253761 none
13917 564118677411221504 none
13918 564118732046225408 none
13919 564121153677959168 none
13920 564121673264136194 none
13921 564122596329799682 none
13922 564127118913572864 none
13923 564127431586377728 none
13924 564127561311997957 none
13925 564161721934151680 none
13926 564162070002688000 none
13927 564162401465929729 none
13928 564162637039034368 none
13929 564162892136591361 none
13930 564168935356895232 none
13931 564170577158488064 none
13932 564171375493931009 none
13933 564171865610911744 none
13934 564172131177472000 none
13935 564173999840559104 none
13936 564174678927749121 none
13937 564176002922708993 none
13938 564176281344831491 none
13939 564176716671631360 none
13940 564178484721762306 none
13941 564178833243262976 none
13942 564180075973599234 none
13943 564180334267207680 none
13944 564180712736051200 none
13945 564180863823642624 none
13946 564181118744686593 none
13947 564181379131244544 none
13948 564194708155424768 none
13949 564195994934317056 none
13950 564196845975769089 none
13951 564196886337163265 none
13952 564197063764619264 none
13953 564203128925327360 none
13954 564224344960679939 none
13955 564226053099372545 none
13956 564228049114103809 none
13957 564231391760486400 none
13958 564242412805971969 none
13959 564242571502051328 none
13960 564244675620380673 none
13961 564244744696373248 none
13962 564247375481298944 none
13963 564261477251440640 none
13964 564263087184674816 none
13965 564264457107283968 none
13966 564264649646800897 none
13967 564265544023437315 none
13968 564266105401651200 none
13969 564275336213319681 none
13970 564276761546870784 none
13971 564279860193804289 none
13972 564280518225563648 none
13973 564452728324124672 none
13974 564453875751477248 none
13975 564461972553347072 none
13976 564462751699828736 none
13977 564462944054808576 none
13978 564464398748504064 none
13979 564464793130926080 none
13980 564464941294317568 none
13981 564471121337004032 none
13982 564488865973411840 none
13983 564489366102241280 none
13984 564490205672263680 none
13985 564492396151308288 none
13986 564493177315278848 none
13987 564494368409534464 none
13988 564494982258491392 none
13989 564495518517039104 none
13990 564496246094565376 none
13991 564497840320159744 none
13992 564498946953723905 none
13993 564499995403902976 none
13994 564536476470214657 none
13995 564536892926861312 none
13996 564537467487797250 none
13997 564538000739037184 none
13998 564552385968603136 none
13999 564554004303056896 none
14000 564555293665660929 none
14001 564557556031303680 none
14002 564558240239730688 none
14003 564558435010621440 none
14004 564562431121170432 none
14005 564563639068151809 none
14006 564565485086195714 none
14007 564592753640607746 none
14008 564593465443356672 none
14009 564594348944146433 none
14010 564598407403040768 none
14011 564605675326541824 none
14012 564606835366166528 none
14013 564607698356826115 none
14014 564628848197648385 none
14015 564630159576137728 none
14016 564630820170649602 none
14017 564635330230243330 none
14018 564637223119638531 none
14019 564637918661070850 none
14020 564641055941750785 none
14021 564655825331822592 none
14022 564656394905718784 none
14023 564808805645443072 none
14024 564809371943583744 none
14025 564811594832420864 none
14026 564812734068293632 none
14027 564814456320839681 none
14028 564814813893623808 none
14029 564826568208285697 none
14030 564851662901104640 none
14031 564852454131392512 none
14032 564853183562780674 none
14033 564853758459269120 none
14034 564855899282370561 none
14035 564862507039223809 none
14036 564863965759410177 none
14037 564883549619113985 none
14038 564900839391653888 none
14039 564905407085166594 none
14040 564908667254755328 none
14041 564910999090634752 none
14042 564913463114203137 none
14043 564914877861347329 none
14044 564927550485299200 none
14045 564929801320808449 none
14046 564932455652532224 none
14047 564932822217916416 none
14048 564934278782255104 none
14049 564954692124282880 none
14050 564970012620779520 none
14051 564973215701688321 none
14052 564973713343275009 none
14053 564979057058541568 none
14054 564991776033738752 none
14055 565003178694168579 none
14056 565003845131317248 none
14057 565004488793411587 none
14058 565005359048572928 none
14059 565006246022221824 none
14060 565007130961657856 none
14061 565007578887778304 none
14062 565008768971575296 none
14063 565009106097172480 none
14064 565010818069446656 none
14065 565012986956230657 none
14066 565023430206971904 none
14067 565023525786767361 none
14068 565030784075984896 none
14069 565030923599486976 none
14070 565175152992735232 none
14071 565176048216592385 none
14072 565176994917134337 none
14073 565177213742350336 none
14074 565182456387469312 none
14075 565185262133604352 none
14076 565192815122984960 none
14077 565195683724922881 none
14078 565268983092633600 none
14079 565269176340996096 none
14080 565279381187465216 none
14081 565293850940674048 none
14082 565294375966900224 none
14083 565295069520207873 none
14084 565308034113863680 none
14085 565308311579668480 none
14086 565308843358699520 none
14087 565337152515751938 none
14088 565549862281027586 none
14089 565563894056636417 none
14090 565679539674968065 none
14091 565679874598535170 none
14092 565680344662552578 none
14093 565681609865953280 none
14094 565740181894856704 none
14095 565741354265767938 none
14096 565742510937346049 none
14097 565928046624899073 none
14098 565928725644988417 none
14099 565929565948624896 none
14100 565930073178398720 none
14101 565930782410027008 none
14102 565931079911997440 none
14103 565931264167788545 none
14104 565941709079453696 none
14105 565976024777625600 none
14106 565978741227020288 none
14107 565978872441630721 none
14108 565990970227826689 none
14109 565991304820051968 none
14110 566006057357426688 none
14111 566006522379919360 none
14112 566007307369476097 none
14113 566007410775449600 none
14114 566013798876602369 none
14115 566014312896950273 none
14116 566015640465469440 none
14117 566016361927692289 none
14118 566040956827209728 none
14119 566043575515758593 none
14120 566046005070536704 none
14121 566046642504097792 none
14122 566047606933954561 none
14123 566047830922391552 none
14124 566048096413835264 none
14125 566048344007397376 none
14126 566053332947464192 none
14127 566055005967228928 none
14128 566055771599695872 none
14129 566061882209865728 none
14130 566062768055263233 none
14131 566063642819317760 none
14132 566064410032996352 none
14133 566072964492169216 none
14134 566077741238210560 none
14135 566078680292544515 none
14136 566079111903211520 none
14137 566081300642021376 none
14138 566082525957591041 none
14139 566084317504221184 none
14140 566097340449058817 none
14141 566097826812157952 none
14142 566098016075911168 none
14143 566098222695731202 none
14144 566098715744555008 none
14145 566099529137541120 none
14146 566131863807209472 none
14147 566132316754288640 none
14148 566133882768990211 none
14149 566134556332261376 none
14150 566135903689506816 none
14151 566136852713701376 none
14152 566240204139139073 none
14153 566275448791785472 none
14154 566275776056524800 none
14155 566276058794586113 none
14156 566294832327323648 none
14157 566296174496190464 none
14158 566296780547973120 none
14159 566297265195585536 none
14160 566299838656942080 none
14161 566300381534121984 none
14162 566308842435129344 none
14163 566309222481002497 none
14164 566316934421966848 none
14165 566317313616396288 none
14166 566338631040647168 none
14167 566339293447077888 none
14168 566339586792493057 none
14169 566342423870066690 none
14170 566342989304176640 none
14171 566343806107148288 none
14172 566362297451286528 none
14173 566365390888923136 none
14174 566367675224297472 none
14175 566408760336199680 none
14176 566413261084430337 none
14177 566413904096423937 none
14178 566456098689806336 none
14179 566456592099323907 none
14180 566478496860348416 none
14181 566490398139228161 none
14182 566495213414146050 none
14183 566496490411925505 none
14184 566496792733184003 none
14185 566618266043289600 none
14186 566618847289942016 none
14187 566619635538067457 none
14188 566620209817976832 none
14189 566628788553797632 none
14190 566630305654530049 none
14191 566630737072250880 none
14192 566675501624733696 none
14193 566703925114322947 none
14194 566705321079345153 none
14195 566708740926091265 none
14196 566717245384966148 none
14197 566717646322671618 none
14198 566718514099003392 none
14199 566735961904513026 none
14200 566736591860027392 none
14201 566813897848397825 none
14202 566814061250088962 none
14203 566816023735595009 none
14204 566819729231200258 none
14205 566822229959135234 none
14206 566825658064461825 none
14207 566825883118211074 none
14208 566826265613590530 none
14209 566826651883806720 none
14210 566827413363888131 none
14211 566827673888890880 none
14212 566828219173597184 none
14213 566828442792894464 none
14214 566828797534535680 none
14215 566828990258622464 none
14216 566829173646172161 none
14217 566829381260029952 none
14218 566829574772625408 none
14219 566829815026569217 none
14220 566830065200017408 none
14221 566830389876899840 none
14222 566830690369417216 none
14223 566830981470896129 none
14224 566831336522932224 none
14225 566831455808913408 none
14226 566831692703211521 none
14227 566832456251092992 none
14228 566832737634357248 none
14229 566833026483490816 none
14230 566833415039614976 none
14231 566833675719811073 none
14232 566833904233873408 none
14233 566834230018068480 none
14234 566834622160310272 none
14235 566835004164960258 none
14236 566835271174352896 none
14237 566835461675429889 none
14238 566836041080770561 none
14239 566836342965821440 none
14240 566836936447242243 none
14241 566837535255429120 none
14242 566837937447264256 none
14243 566838504336814081 none
14244 566840118304985088 none
14245 566840534174408704 none
14246 566840876677095425 none
14247 566841425388527616 none
14248 566981880516317186 none
14249 566984496050761728 none
14250 566985114605719553 none
14251 566986541948350464 none
14252 566986872811819008 none
14253 566987132149825537 none
14254 566987652251910144 none
14255 566987878907928579 none
14256 567007513678057472 none
14257 567012744692391937 none
14258 567014069354246144 none
14259 567015412659785728 none
14260 567024779396251648 none
14261 567025098737983490 none
14262 567025347237904386 none
14263 567025692613681152 none
14264 567026196672561152 none
14265 567026522179915776 none
14266 567027149459038208 none
14267 567028427106947072 none
14268 567028649912586240 none
14269 567028803629641728 none
14270 567030341123047424 none
14271 567032103288569856 none
14272 567032487482642432 none
14273 567032679497887747 none
14274 567035114589134848 none
14275 567035449718218753 none
14276 567035994193408000 none
14277 567040232155934720 none
14278 567046238407651328 none
14279 567050781635776512 none
14280 567056588368642048 none
14281 567057035053629440 none
14282 567058546127171584 none
14283 567072634039316481 none
14284 567072812758605824 none
14285 567074894643339264 none
14286 567075616986370049 none
14287 567076030695763970 none
14288 567076396057391106 none
14289 567077508256763904 none
14290 567078262459748352 none
14291 567080365961904128 none
14292 567080558069444608 none
14293 567081628292239361 none
14294 567081842159779840 none
14295 567082389898145793 none
14296 567082882879877121 none
14297 567084154265681920 none
14298 567084477004775424 none
14299 567117487204859904 none
14300 567118755981840384 none
14301 567119024954150912 none
14302 567119695719829504 none
14303 567123446811738112 none
14304 567132875313520641 none
14305 567136561808945153 none
14306 567139144044781568 none
14307 567196718823780352 none
14308 567197516093878272 none
14309 567199701401731072 none
14310 567204744825810944 none
14311 567211840241807360 none
14312 567213079721541632 none
14313 567328719945994242 none
14314 567350711344586752 none
14315 567351868968292352 none
14316 567352529852182528 none
14317 567353249791889410 none
14318 567355556449361920 none
14319 567356366809862145 none
14320 567356686818476032 none
14321 567359083435417600 none
14322 567359672936456192 none
14323 567384254594547714 none
14324 567385945452728320 none
14325 567396142170660864 none
14326 567397066159038464 none
14327 567398989792673792 none
14328 567415076462686208 none
14329 567415146222333952 none
14330 567432019060076544 none
14331 567432430823301120 none
14332 567432793966133248 none
14333 567433028553560064 none
14334 567433329452912640 none
14335 567434085178433536 none
14336 567437473353981952 none
14337 567437747179118592 none
14338 567438230077702144 none
14339 567439312841498624 none
14340 567439541758201856 none
14341 567439754614939648 none
14342 567440800212983808 none
14343 567440958325665793 none
14344 567451656481030144 none
14345 567454658000457728 none
14346 567456772328144896 none
14347 567456831845326848 none
14348 567458382999584771 none
14349 567459543198605313 none
14350 567474249493778432 none
14351 567474935656759296 none
14352 567475404424749059 none
14353 567478788452143104 none
14354 567488022694727681 none
14355 567489014358241280 none
14356 567491600545091584 none
14357 567494647610490881 none
14358 567495227577864192 none
14359 567495800695955456 none
14360 567517012880932864 none
14361 567517478511583235 none
14362 567519703111700480 none
14363 567520779294633984 none
14364 567521637721853952 none
14365 567521861060157440 none
14366 567534344571326465 none
14367 567534570476539904 none
14368 567536409796292608 none
14369 567536657448960002 none
14370 567538644156571649 none
14371 567541278087208962 none
14372 567541448635990018 none
14373 567541646196084736 none
14374 567543516931190785 none
14375 567547338722258944 none
14376 567550465521369088 none
14377 567572475874004992 none
14378 567573651348676608 none
14379 567576863157936128 none
14380 567580234254274560 none
14381 567709537352695808 none
14382 567713513661927425 none
14383 567721861174149120 none
14384 567722420920795136 none
14385 567722686546067456 none
14386 567724706019545090 none
14387 567725494099931136 none
14388 567726711190482946 none
14389 567727156008976386 none
14390 567727405779804161 none
14391 567728716134875136 none
14392 567729614349295616 none
14393 567730247257174017 none
14394 567730491130793984 none
14395 567731639665430530 none
14396 567735206421884928 none
14397 567764071262494720 none
14398 567769274165362688 none
14399 567769463824629760 none
14400 567770608444780544 none
14401 567771215579881472 none
14402 567771893186469888 none
14403 567814761921974272 none
14404 567818873136816128 none
14405 567819585296019457 none
14406 567820453722464257 none
14407 567820517366894592 none
14408 567821583626072064 none
14409 567821742703398912 none
14410 567824801521254400 none
14411 567826532711862273 none
14412 567830046800396288 none
14413 567830293375098880 none
14414 567830705914277888 none
14415 567831314889453568 none
14416 567831416060297217 none
14417 567832490615775232 none
14418 567837641707638784 none
14419 567842618194800640 none
14420 567845459248558080 none
14421 567845780838486016 none
14422 567905846346190849 none
14423 567906010540564481 none
14424 567932839955542017 none
14425 567941134149754880 none
14426 567942651447652352 none
14427 567943450810654720 none
14428 568078044205690880 none
14429 568082122155495427 none
14430 568082323742146561 none
14431 568099916687372288 none
14432 568100947114635264 none
14433 568101595084230656 none
14434 568110038948003840 none
14435 568148139883896833 none
14436 568148657502953472 none
14437 568149155966627840 none
14438 568149564697346048 none
14439 568153648796016641 none
14440 568155028311011328 none
14441 568156881476194305 none
14442 568183328798425088 none
14443 568184029180088321 none
14444 568190293217910784 none
14445 568191235761897472 none
14446 568194323155525632 none
14447 568204804696055808 none
14448 568241264962875392 none
14449 568279167633981441 none
14450 568414697285754880 none
14451 568416085214498816 none
14452 568426031503118337 none
14453 568442382045167617 none
14454 568479807580860418 none
14455 568482635409956864 none
14456 568515895871434753 none
14457 568517547533819904 none
14458 568525666473259008 none
14459 568539469755781120 none
14460 568540122548809729 none
14461 568540411670630401 none
14462 568540961661263872 none
14463 568542328912101376 none
14464 568542715018768384 none
14465 568542985622659072 none
14466 568543169345777664 none
14467 568543901671231489 none
14468 568547126088609793 none
14469 568547825643966464 none
14470 568550156917805056 none
14471 568560070696415233 none
14472 568560482761576449 none
14473 568560722159906817 none
14474 568561719275970560 none
14475 568565143174385664 none
14476 568565398825644032 none
14477 568568305687990272 none
14478 568569322190147584 none
14479 568571518415798272 none
14480 568580353276776449 none
14481 568582462395191296 none
14482 568593168985243649 none
14483 568635112260132864 none
14484 568855074480345088 none
14485 568856183320109056 none
14486 569252365716426752 none
14487 569252717069119488 none
14488 569352198414401537 none
14489 569354313971015680 none
14490 569542031300632576 none
14491 569542764968288256 none
14492 569589753617588224 none
14493 569596260425945088 none
14494 569622129693450240 none
14495 569403450082996224 none
14496 569631463416537088 none
14497 569633477689081856 none
14498 569637040867840000 none
14499 569637371706085376 none
14500 569637733406126080 none
14501 569637995336200195 none
14502 569649731472719873 none
14503 569650217475117058 none
14504 569651310271668224 none
14505 569651903107178496 none
14506 569652270876327937 none
14507 569652424375283712 none
14508 569652663622574080 none
14509 569652982523961345 none
14510 569653427149484032 none
14511 569653557265244161 none
14512 569654002779951104 none
14513 569654514552217600 none
14514 569655189113679872 none
14515 569655750961668096 none
14516 569656828461608960 none
14517 569657119470825472 none
14518 569657450657239041 none
14519 569658918785298432 none
14520 569661194279063553 none
14521 569666816340922371 none
14522 569638038814330880 none
14523 569668644457705472 none
14524 569669830384619520 none
14525 569670406887485441 none
14526 569670660076609537 none
14527 569671029607370752 none
14528 569671439671889921 none
14529 569671668617994240 none
14530 569671852399857665 none
14531 569671972151390208 none
14532 569672934995808256 none
14533 569673278161166337 none
14534 569673456830164993 none
14535 569673590049677312 none
14536 569673681619656705 none
14537 569673939431006208 none
14538 569677393033498625 none
14539 569677853555499008 none
14540 569677897268535297 none
14541 569679366155665408 none
14542 569679594321637376 none
14543 569680105938624513 none
14544 569680511456509952 none
14545 569681094594797569 none
14546 569686930406842368 none
14547 569687754302365696 none
14548 569690841616240641 none
14549 569698729680203777 none
14550 569699987057045504 none
14551 569877223647244288 none
14552 569877570054828032 none
14553 569877576920866816 none
14554 569878892523098112 none
14555 570026799389761536 none
14556 570039923014639616 none
14557 570040388959883264 none
14558 570084436395470848 none
14559 570294135288156160 none
14560 570296330742046720 none
14561 570360434940735488 none
14562 570360444503744512 none
14563 570368003608416256 none
14564 570370742472155136 none
14565 570442481466093568 none
14566 570442920534237184 none
14567 570443047969820672 none
14568 570443577941045248 none
14569 570444785049186305 none
14570 570445096895647744 none
14571 570647090671411200 none
14572 570647875559927808 none
14573 570648100752084993 none
14574 570649732080480256 none
14575 570671639584645120 none
14576 570689888619761666 none
14577 570690634526420992 none
14578 570777949194063872 none
14579 570780563205951489 none
14580 570809427059564545 none
14581 570815166289309696 none
14582 570815403401687040 none
14583 570815597082120193 none
14584 570815782604517377 none
14585 570816041812520962 none
14586 570816995135873024 none
14587 570818532511887360 none
14588 570958537934811136 none
14589 570973236646649856 none
14590 570976906633310209 none
14591 570979121238405120 none
14592 571034931289133056 none
14593 571152362250723328 none
14594 571162185310670849 none
14595 571164097200283648 none
14596 571357961924136960 none
14597 571471429750824960 none
14598 571472203910258688 none
14599 571481711717961730 none
14600 571486224801665024 none
14601 571487095493013504 none
14602 571487214045036544 none
14603 571487755798093825 none
14604 571489168376795136 none
14605 571773796874514432 none
14606 571774183971016704 none
14607 571775718801063937 none
14608 571777143027343360 none
14609 571778342577291264 none
14610 571787318144606208 none
14611 571883527714676736 none
14612 571887866684428289 none
14613 571890755192549376 none
14614 571905982176993280 none
14615 571906261266010115 none
14616 571910726660431874 none
14617 571912606279069696 none
14618 571914003795996673 none
14619 571914595901677568 none
14620 571914920469528577 none
14621 571916894359322624 none
